id,Affiliation,Name,google_scholar_id
2ROML030,The_University_of_Texas_Rio_Grande_Valley,"Martirosyan, Karen",ibN02t0AAAAJ
N595DAEV,The_University_of_Texas_Rio_Grande_Valley,"Mazariegos, Ruben",None
OAXDY38Z,The_University_of_Texas_Rio_Grande_Valley,"Mohanty, Soumya D.",C2xWWFsAAAAJ
1GY8UO98,The_University_of_Texas_Rio_Grande_Valley,"Mukherjee, Soma",KKz2jHYAAAAJ
94P5QT6D,The_University_of_Texas_Rio_Grande_Valley,"Pereyra, Nicolas",lZIF1FsAAAAJ
LDAENU0O,The_University_of_Texas_Rio_Grande_Valley,"Quetschke, Volker",None
KNNAB0Z1,The_University_of_Texas_Rio_Grande_Valley,"Rakhmanov, Malik",nbNe5PIAAAAJ
C78FJNF2,The_University_of_Texas_Rio_Grande_Valley,"Ramezani, Hamidreza",ty4JL3UAAAAJ
QU4P7VJ0,The_University_of_Texas_Rio_Grande_Valley,"Touhami, Ahmed",NK8VUwkAAAAJ
MKRJOS3X,The_University_of_Texas_Rio_Grande_Valley,"Zeng, Liang",5YiYR9wAAAAJ
K9VQD2AI,The_University_of_Texas_Rio_Grande_Valley,"Corpuz, MaAileen",None
KR68GKDR,The_University_of_Texas_Rio_Grande_Valley,"Dadashvand, Neda",None
LABG59Z3,The_University_of_Texas_Rio_Grande_Valley,"Enriquez, Erik",Y0VBHq0AAAAJ
D08P98AJ,The_University_of_Texas_Rio_Grande_Valley,"Faust, John A.",None
A60I5ORR,The_University_of_Texas_Rio_Grande_Valley,"Hobosyan, Mkhitar",ySpDnS0AAAAJ
YQS5MS2G,The_University_of_Texas_Rio_Grande_Valley,"Kachiraju, Satya",None
DAAE1U81,The_University_of_Texas_Rio_Grande_Valley,"Lee, Hyun-Chul",wC8ZH4YAAAAJ
5KYZCLW6,The_University_of_Texas_Rio_Grande_Valley,"Manoharan, Ezhilarasan",None
3OK0QY2P,The_University_of_Texas_Rio_Grande_Valley,"Ortega, Ruben",6a6GvHwAAAAJ
WAAR7XDG,The_University_of_Texas_Rio_Grande_Valley,"Peiris, Manoj",mKQ-rksAAAAJ
OXDF1TAR,The_University_of_Texas_Rio_Grande_Valley,"Pokhrel, Madhab",zvp-u_QAAAAJ
KL1J2Q46,The_University_of_Texas_Rio_Grande_Valley,"Yolchinian, Srbuhi",None
QCCB1IRU,The_University_of_Texas_Rio_Grande_Valley,Part-Time Faculty Members,fH3qBgYAAAAJ
QKKT80QS,The_University_of_Texas_Rio_Grande_Valley,"Guevara, Juan",rz-uZCUAAAAJ
N7D4BVTX,The_University_of_Texas_Rio_Grande_Valley,Daniel Bessis,None
PRWBIGTY,The_University_of_Texas_Rio_Grande_Valley,Jordan Camp,None
527EI291,The_University_of_Texas_Rio_Grande_Valley,Belczynski Krzysztof,None
6K94A236,The_University_of_Texas_Rio_Grande_Valley,Robert Grosso,A1cAeLUAAAAJ
AR7CL7I3,Old_Dominion_University,"Briceno, Raul",ZxUN8YsAAAAJ
YBOYSJ3X,Old_Dominion_University,"Bueltmann, Stephen",None
3KTABO3X,Old_Dominion_University,"Gurevich, Alexander",sSsfpSIAAAAJ
58TSEEJ0,Old_Dominion_University,"Popovic, Toza",None
2A8PUB4P,Old_Dominion_University,"Henderson, Stuart",OoYPKKsAAAAJ
WMXWEP46,Oakland_University,Rao Bidthanapally,None
1IW4EHOO,Oakland_University,Susan M. Bowyer,Ca52F2YAAAAJ
0CWOQCTO,Oakland_University,Benjamin Buller,None
KR0BQBMM,Oakland_University,Edward Castillo,nrtz-loAAAAJ
J540H871,Oakland_University,Clara Castoldi,None
FGWHBYC8,Oakland_University,Jieli Chen,None
8KOGRF2O,Oakland_University,Indrin J. Chetty,6YY4ZZwAAAAJ
3G3VZ2QW,Oakland_University,Xuanfeng Ding,ZX4m_DsAAAAJ
FLX8PFU0,Oakland_University,James R. Ewing,None
SUDFU6V9,Oakland_University,Grant R. Gerhart,None
A8MWBL22,Oakland_University,Carrie K. Glide-Hurst,None
1T5UAPYZ,Oakland_University,Thomas Guerrero,ycfz5H8AAAAJ
G2DRPYH6,Oakland_University,Kenneth Jenrow,BzMhZiQAAAAJ
PZ1NSL0N,Oakland_University,Quan Jiang,A4FG6boAAAAJ
N0EL3CMC,Oakland_University,Robert A. Knight,None
JCKIPDLO,Oakland_University,Steffan Puwal,None
CEIQJ0RU,Oakland_University,Chunqi Qian,None
2OEZFSPH,Oakland_University,Somayyeh Sheikholeslami,vX2sEjUAAAAJ
0C7M6SR1,Oakland_University,Bryan Shumaker,None
6WVOE02X,Oakland_University,David Solis,nF7n_MYAAAAJ
0AL8I6EJ,Oakland_University,Hamid Soltanian-Zadeh,Lc1LZWIAAAAJ
9JTLNHHV,Oakland_University,Eugene Surdutovich,58ZyTnEAAAAJ
WQVXJDZC,Oakland_University,George Wilson,-xYGvKYAAAAJ
9ZEDQJ6W,Oakland_University,Di Yan,z_SCB9cAAAAJ
ALHBY9VW,San_Jose_State_University,Alejandro Garcia,RCYlSE0AAAAJ
NF6N6W3N,San_Jose_State_University,Gina Quan,olIsaSwAAAAJ
KX2OT5VA,San_Jose_State_University,Christopher Smallwood,m5q0bWkAAAAJ
GMHLDPCD,San_Jose_State_University,Kassahun Betre,hSg0gLQAAAAJ
TKL3RGRO,San_Jose_State_University,Cassandra Paul,o_QLNBwAAAAJ
6R3W2PO8,San_Jose_State_University,Neil Switz,None
TZ8ZXPG8,San_Jose_State_University,Curtis Asplund,A1R4eQ4AAAAJ
89XEJG1N,San_Jose_State_University,Thomas Madura,cThIvaIAAAAJ
PSXQ5BEU,San_Jose_State_University,Peter Beyersdorf,None
H45BI4RS,San_Jose_State_University,Monika Kress,None
P5PSTWXM,San_Jose_State_University,Ranko Heindl,None
WEOTUFQT,San_Jose_State_University,Aaron Romanowsky,U-N3XRcAAAAJ
K7PPF04K,San_Jose_State_University,Hilary Hurst,kgFNxugAAAAJ
H57D5XJ3,San_Jose_State_University,Ehsan Khatami,avwVhJ4AAAAJ
F79LND3D,San_Jose_State_University,Kenneth Wharton,D3TXZQcAAAAJ
2W961LUR,San_Jose_State_University,Ramendra Bahuguna,None
T3G1LHMB,San_Jose_State_University,Patrick Hamill,None
J5RK8KFO,San_Jose_State_University,Michael Kaufman,FTx_BNsAAAAJ
VHLJ5OG6,San_Jose_State_University,Kiumars Parvin,None
XQWPAPEU,San_Jose_State_University,Brian Holmes,t18P_t4AAAAJ
QIJOWFRN,San_Jose_State_University,Carel Boekema,None
SJNZPNXM,San_Jose_State_University,Lui Lam,None
AMEI02F9,University_of_Texas_El_Paso,Dr. Luis Basurto,None
9GUO8V71,University_of_Texas_El_Paso,"Karla Carmona, M.S.",None
HW9Q79Z5,University_of_Texas_El_Paso,Dr. Hector Noriega-Mendoza,None
EVUAEF7S,University_of_Texas_El_Paso,Rachael Konrardy,None
73K1XLKO,San_Francisco_State_University,Joseph Barranco,1v-D3gMAAAAJ
04WCMI7T,San_Francisco_State_University,John Brewer,K8LZvqsAAAAJ
CU0TNOGO,San_Francisco_State_University,Zhigang Chen,RJML1hgAAAAJ
1GJROLLU,San_Francisco_State_University,Kim Coble,None
79M6LFSM,San_Francisco_State_University,Adrienne Cool,None
8YRUY6BY,San_Francisco_State_University,Maarten Golterman,pSotpXAAAAAJ
8SRB2CWR,San_Francisco_State_University,Jeff Greensite,nx4mzjIAAAAJ
MEZU94WO,San_Francisco_State_University,Kristan Jensen,L19p5fcAAAAJ
1ZM52D44,San_Francisco_State_University,Weining Man,7PUQdksAAAAJ
6Z0NYI33,San_Francisco_State_University,Barbara Neuhauser,None
DYF4H68J,San_Francisco_State_University,AKM Newaz,PQrdJ7AAAAAJ
0FZX2KVB,San_Francisco_State_University,Charli Sakari,None
CRA24N34,San_Francisco_State_University,Huizhong Xu,RPbQe08AAAAJ
1DMZXV49,Southern_University_&_A&M_College,"Henry, Laurence L.",None
KSYSO05Z,Southern_University_&_A&M_College,"Bobba, Rambabu",None
MQSDJ5J8,Southern_University_&_A&M_College,"Franklin, Lashounda",None
55L5YSBW,Southern_University_&_A&M_College,"Lam, Pui Man",None
P92NOZG2,Southern_University_&_A&M_College,"Malozovsky, Yuriy",Dlc6MaoAAAAJ
5STA14Y1,Southern_University_&_A&M_College,"Reese, Terrence L",None
KX7A5JNN,Southern_University_&_A&M_College,"Junsoo, Shin",naF4TakAAAAJ
MLDFZGBI,Southern_University_&_A&M_College,"Robinson, Sheryl",None
5X4DP2UC,Southern_University_&_A&M_College,"Robins, Marsha",None
ABEUYFXL,Southern_University_&_A&M_College,"Stacy, Gregory J",None
R41GAMNS,Southern_University_&_A&M_College,"Stewart, Anthony",aiGRKtAAAAAJ
50XF0LND,Southern_University_&_A&M_College,"Feng, Gao",bfSI6W0AAAAJ
53KSUCQ4,Southern_University_&_A&M_College,"Zhao, Guang Lin",qwFQ26oAAAAJ
CGYJ6UQ8,Southern_University_&_A&M_College,"Bagayoko, Diola",3Ktrl90AAAAJ
6GSIYZO0,Alabama_A&M_University,Anup Sharma,z8tkoWEAAAAJ
M3OUGZBC,Alabama_A&M_University,Dr. Padmaja Guggilla,None
754VKSSL,Alabama_A&M_University,Dr. Vernessa Edwards,None
6V43BHIW,Alabama_A&M_University,Dr. B. R. Reddy,nQFMA9QAAAAJ
FCQ8RSF4,Alabama_A&M_University,Dr. Paul Ruffin,None
XZS463SF,Alabama_A&M_University,Dr. Rajpal Singh Sirohi,None
KCK07ZQ9,Alabama_A&M_University,Dr. Marius P. Schamschula,None
HARH9QO7,Alabama_A&M_University,Dr. Matthew E. Edwards,None
QWZEVH6H,Alabama_A&M_University,Dr. A. K. Batra,None
IZ4C2TEA,Alabama_A&M_University,Dr. Arjun Tan,None
EOTPEQXB,Alabama_A&M_University,Dr. A. R. Winebarger,None
JESY8D4R,Alabama_A&M_University,Dr. T. X. Zhang,qu7s-WcAAAAJ
1K1O6B4A,Alabama_A&M_University,Dr. Michael J. Curley,None
VOMIRBLA,Alabama_A&M_University,Dr. R. Barry Johnson,None
7XFQ8FJN,Alabama_A&M_University,Dr. Wladislav Lyatsky,None
G3WJEZ0I,Alabama_A&M_University,Dr. Mohan Aggarwal,G9HtFHsAAAAJ
YM9Y6339,Alabama_A&M_University,Dr. Kenichi Nishikawa,None
RVWO1OGW,CUNY_Graduate_School_&_University_Center,Viviana Acquaviva,9HxYZTUAAAAJ
DBF55N5M,CUNY_Graduate_School_&_University_Center,Gregory Aizin,None
QHJY4U05,CUNY_Graduate_School_&_University_Center,Robert R. Alfano,n3Fzw1sAAAAJ
2RQVPQHY,CUNY_Graduate_School_&_University_Center,Euclides Almeida,4ryKjUQAAAAJ
NJSBZYT2,CUNY_Graduate_School_&_University_Center,Andrea Alù,WWV8v5cAAAAJ
V0ZMIWDK,CUNY_Graduate_School_&_University_Center,Luis A. Anchordoqui,None
G2K3G26U,CUNY_Graduate_School_&_University_Center,Stefan Bathe,nsna794AAAAJ
XEF496JW,CUNY_Graduate_School_&_University_Center,Jillian M. Bellovary,None
XDF0OP2A,CUNY_Graduate_School_&_University_Center,Timothy Benseman,None
FOMMBNPR,CUNY_Graduate_School_&_University_Center,János A. Bergou,Xd1vtf0AAAAJ
5GMVSGE8,CUNY_Graduate_School_&_University_Center,Oleg Berman,P9Czs2wAAAAJ
3H6KC9TO,CUNY_Graduate_School_&_University_Center,Nicolas Biais,sKz89k0AAAAJ
0NBO4LXY,CUNY_Graduate_School_&_University_Center,William Bialek,fQ-BSlgAAAAJ
GIYTMD8T,CUNY_Graduate_School_&_University_Center,Angelo Bongiorno,7Q4pMKgAAAAJ
JUCF23ZN,CUNY_Graduate_School_&_University_Center,James F. Booth,None
FYXECRTV,CUNY_Graduate_School_&_University_Center,Gregory S. Boutis,None
Q7PBOIXO,CUNY_Graduate_School_&_University_Center,Timothy H. Boyer,None
ASYBPDN2,CUNY_Graduate_School_&_University_Center,Sultan M. Catto,None
PLT2TACX,CUNY_Graduate_School_&_University_Center,Ngee-Pong Chang,None
3OKFGAI6,CUNY_Graduate_School_&_University_Center,"Xi XC, Chen",13Sg29oAAAAJ
UNC476TD,CUNY_Graduate_School_&_University_Center,Ying-Chih Chen,Fo_Pqv8AAAAJ
TVII3Z28,CUNY_Graduate_School_&_University_Center,Tak D. Cheung,None
CK0ZKT7K,CUNY_Graduate_School_&_University_Center,Eugene M. Chudnovsky,None
RM8GTXNM,CUNY_Graduate_School_&_University_Center,Leon Cohen,-fWRZWAAAAAJ
AT88CFDM,CUNY_Graduate_School_&_University_Center,Kelle L. Cruz,None
MIAPVO89,CUNY_Graduate_School_&_University_Center,Lev Deych,tydqft0AAAAJ
NWJGMEKE,CUNY_Graduate_School_&_University_Center,Andrew F. Douglas,None
8K4PFGCV,CUNY_Graduate_School_&_University_Center,Adrian Dumitru,eamCkrAAAAAJ
FRYLHLZG,CUNY_Graduate_School_&_University_Center,Cherice M. Evans,None
9ACYQ0GL,CUNY_Graduate_School_&_University_Center,Efrain Ferrer,HED1_-cAAAAJ
29GCNHOO,CUNY_Graduate_School_&_University_Center,Andrea Ferroglia,zXyxWuEAAAAJ
P1DXCO8C,CUNY_Graduate_School_&_University_Center,Mark D. Feuer,None
NI81TAGI,CUNY_Graduate_School_&_University_Center,Kathleen E. S. Ford,None
4PX04T6E,CUNY_Graduate_School_&_University_Center,Sebasti´an Federico Franco,None
0T1TEMH8,CUNY_Graduate_School_&_University_Center,Sriram Ganeshan,-mSdGgwAAAAJ
SUMNB44T,CUNY_Graduate_School_&_University_Center,Dmitry A. Garanin,None
2MELXCL5,CUNY_Graduate_School_&_University_Center,Swapan K. Gayen,6vb4lRQAAAAJ
W4FRKPB9,CUNY_Graduate_School_&_University_Center,Li Ge,cBDOkNIAAAAJ
LIODHP0V,CUNY_Graduate_School_&_University_Center,Azriel Z. Genack,None
U66P9FPT,CUNY_Graduate_School_&_University_Center,Christopher C. Gerry,FQuIKFAAAAAJ
LDYTH7WC,CUNY_Graduate_School_&_University_Center,Joel I. Gersten,None
23C5M54Q,CUNY_Graduate_School_&_University_Center,Pouyan Ghaemi,IYvQn6sAAAAJ
8QWY1RZC,CUNY_Graduate_School_&_University_Center,Ranajeet Ghose,UUMvDMcAAAAJ
5LKVEBIM,CUNY_Graduate_School_&_University_Center,Nicolas Giovambattista,vkCoCTEAAAAJ
LSYVFS5P,CUNY_Graduate_School_&_University_Center,Sarang Gopalakrishnan,trXMUf0AAAAJ
IB5ISFRR,CUNY_Graduate_School_&_University_Center,Anshel Gorokhovsky,None
B19YCXPN,CUNY_Graduate_School_&_University_Center,Dixie J. Goss,None
4M9BLX77,CUNY_Graduate_School_&_University_Center,Steven G. Greenbaum,None
8KKWVM1I,CUNY_Graduate_School_&_University_Center,Daniel M. Greenberger,None
PNE3M450,CUNY_Graduate_School_&_University_Center,Gabriele Grosso,tBmZEeYAAAAJ
DS5TVNZS,CUNY_Graduate_School_&_University_Center,Displaying results 1-50 (of 132),None
HKM8TQL7,Florida_International_University,Tigran Abrahamyan,None
FRKWQ6UN,Florida_International_University,Werner U. Boeglin,None
ACMQ9FT8,Florida_International_University,Richard Bone,None
RPXOPACX,Florida_International_University,Prem Chapagain,Xlgx3W8AAAAJ
FLBL6865,Florida_International_University,Ying Chun Bao,None
NH8F8Q3O,Florida_International_University,Wim Cosyn,2mH8Nl8AAAAJ
NFQ9SB9T,Florida_International_University,Yesim Darici,None
83PE61ZS,Florida_International_University,Bernard S. Gerstman,None
2559EWNP,Florida_International_University,Lei Guo,D4KionsAAAAJ
2E1U43YT,Florida_International_University,Zahra Hazari,f-qvsXYAAAAJ
89ADTQRV,Florida_International_University,Jin He,syHttlMAAAAJ
U0SJJ3RD,Florida_International_University,Kamal Kadel,2XSVMhsAAAAJ
F77QOM0L,Florida_International_University,Laird H. Kramer,None
IMWRNLL3,Florida_International_University,Angela Laird,qgU89nQAAAAJ
3JXKSGJE,Florida_International_University,Robert W. Laird,None
G1TJSCM4,Florida_International_University,Hebin Li,S_8x6JwAAAAJ
TQ8V2HH5,Florida_International_University,Wenzhi Li,oe-nu3QAAAAJ
BE2QKHN2,Florida_International_University,Pete E. Markowitz,None
MA9LOZ7V,Florida_International_University,Rajamani S Narayanan,None
UTD8XVEH,Florida_International_University,Geoffrey Potvin,None
TRP9LSTY,University_of_Houston_Clear_Lake,Academics,Nq0hidMAAAAJ
03BBM3SE,University_of_Houston_Clear_Lake,Admissions,3v5NcfsAAAAJ
Z145P6O6,University_of_Houston_Clear_Lake,Costs and Aid,None
WJ1P7G1W,University_of_Houston_Clear_Lake,Campus Life,Phx4HUEAAAAJ
LLVFBNMQ,University_of_Houston_Clear_Lake,About UHCL,None
5LF6G32B,University_of_Houston_Clear_Lake,Success and Outcomes,None
TQIME7N5,University_of_Houston_Clear_Lake,David Garrison,None
1YLO1GEE,University_of_Houston_Clear_Lake,Ju H. Kim,MrzTlHIAAAAJ
TMD5VMZT,University_of_Houston_Clear_Lake,Samina S. Masood,QPZhWFcAAAAJ
6DT0T0IK,University_of_Houston_Clear_Lake,Van E. Mayes,wP6T8dsAAAAJ
MSNUG97B,University_of_Houston_Clear_Lake,Walter Thompson,fHvjKiUAAAAJ
ED3MJG8P,University_of_Houston_Clear_Lake,Paul A. Withey,None
21G7VLSO,Iowa_State_University,Paul Canfield,None
HNKY6DLV,Iowa_State_University,Chunhui Chen,O5x93HoAAAAJ
T0PQNZ7O,Iowa_State_University,James Cochran,Chh5ZssAAAAJ
NEKACT0Y,Iowa_State_University,Jim Evans,FxPzh9kAAAAJ
YMAO8BE9,Iowa_State_University,Zhe Fei,AZr6gwgAAAAJ
ZV450VUI,Iowa_State_University,Rebecca Flint,TBM3GFkAAAAJ
GFSHZ22A,Iowa_State_University,Yuji Furukawa,None
B6EL0MRQ,Iowa_State_University,John Hauptman,None
4KQPJH5D,Iowa_State_University,Kai-Ming Ho,cGlRoOAAAAAJ
S5Q1XL7P,Iowa_State_University,Thomas Iadecola,MR8ZnGYAAAAJ
UY89BRQJ,Iowa_State_University,Robert Jernigan,B2rrJgsAAAAJ
MSEWZBCS,Iowa_State_University,Duane Johnson,L9vy2hUAAAAJ
PYR2KKZ9,Iowa_State_University,David Johnston,0V-jGE4AAAAJ
NS8DIMXR,Iowa_State_University,Adam Kaminski,mn-923wAAAAJ
S3MYO7JN,Iowa_State_University,Steven Kawaler,None
XL923LVT,Iowa_State_University,Charles Kerton,None
KBSJGLN4,Iowa_State_University,Frank Krennrich,None
W1SSTMZS,Iowa_State_University,John Lajoie,None
EY46FE50,Iowa_State_University,Massimo Marengo,A56XzWwAAAAJ
68C0RQR6,Iowa_State_University,Robert McQueeney,None
XRFUI1FX,Iowa_State_University,Peter Orth,y8tTkvkAAAAJ
6H2DDPI5,Iowa_State_University,Soeren Prell,None
O008TUQS,Iowa_State_University,Ruslan Prozorov,YnYEPNIAAAAJ
D7NIDV9S,Iowa_State_University,Raquel Ribeiro,10s_D5LRND4C
AVNCKXWX,Iowa_State_University,Marzia Rosati,None
N0UQRHRB,Iowa_State_University,Mayly Sanchez,None
PAK400XO,Iowa_State_University,Beate Schmittmann,None
3KPYPLA5,Iowa_State_University,Srimoyee Sen,N7TpbC8AAAAJ
KQXX0JH1,Iowa_State_University,Joseph Shinar,ldoDxYkAAAAJ
GBTFN89H,Iowa_State_University,Jacob Simon,7YH_CV8AAAAJ
5ROWH8KJ,Iowa_State_University,Sanjeevi Sivasankar,3G23WNoAAAAJ
XX1SHYET,Iowa_State_University,Curtis Struck,None
FEX7EL76,Iowa_State_University,Alex Travesset,fV5u6E8AAAAJ
RCPQQU4O,Iowa_State_University,Michael Tringides,TtuqpQUAAAAJ
R633YIQT,Iowa_State_University,Kirill Tuchin,kutxmcYAAAAJ
4RY853TB,Iowa_State_University,James Vary,None
Q4Y85XID,Iowa_State_University,Jigang Wang,ufrLUNUAAAAJ
EEFM15NH,Iowa_State_University,Xuefeng Wang,tDS8uOIAAAAJ
O70T0F4Y,Iowa_State_University,Amanda Weinstein,mIzjFlEAAAAJ
SURIIMLW,Iowa_State_University,Matthew Wetstein,UghJxYwAAAAJ
J6JSDENI,Iowa_State_University,Kerry Whisnant,None
0DBKMZ5X,Iowa_State_University,Rana Biswas,q3wSob8AAAAJ
GF0E2HNO,Iowa_State_University,Sergey Bud'ko,None
YJMU4NJU,Iowa_State_University,Thomas Koschny,Th1iw_8AAAAJ
XR4E5HAZ,Iowa_State_University,Andreas Kreyssig,None
EZ9OBTGK,Iowa_State_University,Pieter Maris,o3Z-jcMAAAAJ
BFE1FATQ,Iowa_State_University,Makariy Tanatar,None
68RYHTCI,Iowa_State_University,David Vaknin,4ss2rkIAAAAJ
P7RF6JHD,Iowa_State_University,Cai-Zhuang Wang,9r-VpcgAAAAJ
9LZR68DF,Iowa_State_University,Yongxin Yao,h3UMC0EAAAAJ
YFQEOZPZ,Iowa_State_University,Lekha Adhikari,dTznxDYAAAAJ
I9KCU4NY,Iowa_State_University,David Atwood,6nIjbwwAAAAJ
F2ON4H8X,Iowa_State_University,Adriana Bernhard,None
NTMG87YS,Iowa_State_University,Jeff Boman,8N6QLFIAAAAJ
OCRER2WH,Iowa_State_University,Dusan Danilovic,HC55LRUAAAAJ
I6REETZC,Iowa_State_University,Helen Fretwell,None
689XG8H4,Iowa_State_University,Anatoli Frishman,None
P56IN49K,Iowa_State_University,Paula Herrera-Siklody,None
MM8W3KHK,Iowa_State_University,Angela Zalucha,0Ffc4u8AAAAJ
KL0EL1TH,Iowa_State_University,Vladimir Antropov,None
G4FGCFEL,Iowa_State_University,Kyuil Cho,IN7erC4AAAAJ
2LIHZPGN,Iowa_State_University,Qingping Ding,Z8o-B5IAAAAJ
GA835J7W,Iowa_State_University,Yong Han,VP2zSgMAAAAJ
GEEOM4XU,Iowa_State_University,Myron Hupalo,None
HISRJV9T,Iowa_State_University,Vladimir Kogan,T9Es6oQAAAAJ
NO15TNV6,Iowa_State_University,Nils Krumnack,None
9POEYIY6,Iowa_State_University,Alexandre Lebedev,yUKurn4AAAAJ
P73WWVTO,Iowa_State_University,Yongbin Lee,c6XOZCAAAAAJ
05T5P54I,Iowa_State_University,Liang Luo,G86mGFEAAAAJ
8OBN3PDU,Iowa_State_University,Manh Cuong Nguyen,LjoSNYkAAAAJ
BJ8EPWCR,Iowa_State_University,Naufer Nusran,BBOvxUwAAAAJ
KC7MWFZT,Iowa_State_University,Joong Mok Park,None
9AT710P4,Iowa_State_University,Benjamin Schrunk,None
9HRDY69F,Iowa_State_University,Nianhai Shen,EUZilYkAAAAJ
S31PC00M,Iowa_State_University,Ben Ueland,u0JFqokAAAAJ
U4C5QXV6,Iowa_State_University,Wenjie Wang,DZRZYsYAAAAJ
SJ1NUC4N,Iowa_State_University,Zhuo Ye,BbCLCQIAAAAJ
LYL8D57L,Iowa_State_University,Feng Zhang,ZdskMAwAAAAJ
P1WUTJZG,Iowa_State_University,Lei Zhang,tAK5l1IAAAAJ
9VF0D63E,Iowa_State_University,Visiting Staff,kBlvVs4AAAAJ
YL0ZC502,Iowa_State_University,Theresa Birch,None
OUUMHDOQ,Iowa_State_University,Brad Dahlsten,None
TJXV065V,Iowa_State_University,Nancy Filkins,None
JPS1R7ZU,Iowa_State_University,Robert Howard,kXox0EMAAAAJ
FEAK8U5H,Iowa_State_University,Jessy Jackson,RDNRqDAAAAAJ
GIALGK7H,Iowa_State_University,Tyler Johnson,405472gAAAAJ
WARTAIMD,Iowa_State_University,Nick Kriegel,None
CGDBV1M8,Iowa_State_University,Roy McKay,None
M9NC78F1,Iowa_State_University,Gloria Oberender,None
BAL1YJC4,Iowa_State_University,Kecia Place-Fencl,None
0AXTU8LK,Iowa_State_University,Julie Roseman,None
LIDA9G3B,Iowa_State_University,Deb Schmidt,None
LPDARMYH,Iowa_State_University,Samuel Walding,None
1ZV3POX6,Iowa_State_University,Kaylee Wellik,None
4YJY92UR,Iowa_State_University,Maxwell Wilson,WkLZuJsAAAAJ
USKXR0Y9,Iowa_State_University,Sayantan Auddy,fVuHC-AAAAAJ
HM811XBZ,Iowa_State_University,Daniel Carrera,FVus8WsAAAAJ
BNN67JR5,Iowa_State_University,Weijie Du,None
3MBSTOSF,Iowa_State_University,Vincent Fischer,None
ZIOVXDYD,Iowa_State_University,Elena Gati,None
WTGEEUAG,Iowa_State_University,Niladri Gomes,vjI2B8gAAAAJ
OOIN0TSI,Iowa_State_University,Na Hyun Jo,aDrTxWsAAAAJ
7GDI6N5B,Iowa_State_University,Richard Hugo Kim,None
8XX8RBQP,Iowa_State_University,King Chun Lai,6fMpzpcAAAAJ
8YWF7PUC,Iowa_State_University,Santanu Pakhira,9gQE2IYAAAAJ
MLQE1DOW,Iowa_State_University,Kaushik Pal,BtR4zuoAAAAJ
IV7P6BTT,Iowa_State_University,Milap Patel,3kg5oM4AAAAJ
XUUZDBT4,Iowa_State_University,Navaneeth Poonthottathil,MnIEpv0AAAAJ
REAXQKW0,Iowa_State_University,Victor Quito,Z-YkfkUAAAAJ
MY2RZPNW,Iowa_State_University,Simon Riberolles,None
GY7Q98TJ,Iowa_State_University,Tyler Slade,fh8oi10AAAAJ
ENJDZX8P,Iowa_State_University,Shuo Tang,_cqWssQAAAAJ
22V3GK1E,Iowa_State_University,Emrah Tiras,VzmzTaUAAAAJ
DY7ICB6N,Iowa_State_University,Thais Trevisan,None
IJ6FTU06,Iowa_State_University,Ying Tu,E0-bz5MAAAAJ
H1PDYIS0,Iowa_State_University,Karl Warburton,None
ZBGXGSZS,Iowa_State_University,Julia Wildeboer,Ojgo35kAAAAJ
3453G29G,Iowa_State_University,Devi Ambika,None
BX69RZ08,Iowa_State_University,Nate Anderson,YeS-hx4AAAAJ
QGZ91J1B,Iowa_State_University,Noah Applegate,None
9K8NU84I,Iowa_State_University,Jacob Austin,XCbrfBoAAAAJ
ENCNJ1JO,Iowa_State_University,Joyal Babu,None
ULENG9T8,Iowa_State_University,Rabindra Bhattarai,None
D4GSG09K,Iowa_State_University,Anwesha Biswas,None
X3JGHCW0,Iowa_State_University,I-Chi Chen,WD5ATdQAAAAJ
103A2AAU,Iowa_State_University,Shen Chen,-iGuoKIAAAAJ
9FD6B58U,Iowa_State_University,Di Cheng,Wc_IeUIAAAAJ
TFD247CC,Iowa_State_University,Yuanchen Chi,UjCxYmAAAAAJ
LW4LKYTI,Iowa_State_University,Alisha Chromey,None
M1BSID8A,Iowa_State_University,Ian Clark,LyxRSrsAAAAJ
4D82C0B3,Iowa_State_University,Atreyee Das,None
UQ4DJG6R,Iowa_State_University,Steven Doran,None
JI8ENSNQ,Iowa_State_University,Erik Dykstra,None
HAII9L2P,Iowa_State_University,Andrew Eaton,9q_nPEQAAAAJ
H8L9O93T,Iowa_State_University,Miranda Elkins,None
TJVSVJKB,Iowa_State_University,Youssef Eweis,None
5RVTPQA7,Iowa_State_University,Yue Feng,yOStJacAAAAJ
AAF135YT,Iowa_State_University,Sunil Ghimire,trosNMgAAAAJ
D8FNFZPE,Iowa_State_University,Avik Ghosh,MIMAxEUAAAAJ
HOHQNX9L,Iowa_State_University,Samuel Haeuser,None
RJ22ZL67,Iowa_State_University,Joseph Hall,KuZA6d0AAAAJ
1MUGUZ7O,Iowa_State_University,Tianxiong Han,None
16ERMUN4,Iowa_State_University,Jeremy Hansen,l5vcWK4AAAAJ
3WF17HHC,Iowa_State_University,Seth Heerschap,8UMtqBkAAAAJ
Y7E8RVD9,Iowa_State_University,William Heidorn,None
